LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default payment next month
3,0,6,3,8,1,10,6,3,5,9,9874,13697,8294,19351,10948,10776,5850,1896,2997,6319,2200,1200,-1
3,0,6,3,8,0,10,6,3,5,9,9874,13697,8294,19351,10948,10776,5850,1896,2997,6319,2200,1200,-1
3,0,6,3,8,0,10,6,3,5,9,9874,13697,8294,19351,10948,10776,5850,1896,2997,6318,2200,1200,-1
3,0,6,3,8,0,10,6,3,5,9,9874,13697,8294,19352,10948,10776,5850,1896,2997,6318,2200,1200,-1
3,0,6,3,8,0,10,6,3,5,9,9874,13697,8294,19352,10948,10776,5850,1896,2998,6318,2200,1200,-1
3,0,6,3,8,0,10,6,3,5,9,9874,13697,8294,19352,10948,10775,5850,1896,2998,6318,2200,1200,-1
3,0,6,3,8,1,10,6,3,5,9,9874,13697,8294,19352,10948,10775,5850,1896,2998,6318,2200,1200,-1
3,0,6,3,8,1,10,6,3,5,9,9874,13696,8294,19352,10948,10775,5850,1896,2998,6318,2200,1200,-1
3,0,6,3,8,0,10,6,3,5,9,9874,13696,8294,19352,10948,10775,5850,1896,2998,6318,2200,1200,-1
3,0,6,3,8,0,10,6,3,5,9,9874,13695,8294,19352,10948,10775,5850,1896,2998,6318,2200,1200,-1
3,0,6,3,8,0,10,6,3,5,9,9874,13695,8294,19352,10948,10774,5850,1896,2998,6318,2200,1200,-1
3,0,6,3,8,0,10,6,3,5,9,9874,13694,8294,19352,10948,10774,5850,1896,2998,6318,2200,1200,-1
3,0,6,3,8,1,10,6,3,5,9,9874,13694,8294,19352,10948,10774,5850,1896,2998,6318,2200,1200,-1
3,0,6,3,8,0,10,6,3,5,9,9874,13694,8294,19352,10949,10774,5850,1896,2998,6318,2200,1200,-1
3,0,6,3,8,0,10,6,3,5,9,9874,13695,8294,19352,10949,10774,5850,1896,2998,6318,2200,1200,-1
3,0,5,3,8,0,10,6,3,5,9,9874,13695,8294,19352,10949,10774,5850,1896,2998,6318,2200,1200,-1
3,0,5,3,8,0,10,6,3,5,9,9874,13695,8294,19352,10950,10774,5850,1896,2998,6318,2200,1200,-1
3,0,5,3,8,1,10,6,3,5,9,9874,13695,8294,19352,10950,10774,5850,1896,2998,6318,2200,1200,-1
3,0,5,3,8,0,10,6,3,5,9,9875,13695,8294,19352,10950,10774,5850,1896,2998,6318,2200,1200,-1
3,0,5,3,8,0,10,6,3,5,9,9875,13696,8294,19352,10950,10774,5850,1896,2998,6318,2200,1200,-1
3,0,5,3,8,1,10,6,3,5,9,9875,13696,8294,19352,10950,10774,5850,1896,2998,6318,2200,1200,-1
3,0,5,3,8,2,10,6,3,5,9,9875,13696,8294,19352,10950,10774,5850,1896,2998,6318,2200,1200,-1
3,0,5,3,8,2,10,6,3,4,9,9875,13696,8294,19352,10950,10774,5850,1896,2998,6318,2200,1200,-1
3,0,5,3,8,2,10,6,3,4,9,9875,13697,8294,19352,10950,10774,5850,1896,2998,6318,2200,1200,-1
3,0,4,3,8,2,10,6,3,4,9,9875,13697,8294,19352,10950,10774,5850,1896,2998,6318,2200,1200,-1
3,0,5,3,8,1,10,6,3,4,9,9875,13697,8294,19352,10950,10774,5850,1896,2998,6318,2200,1200,-1
3,0,5,3,8,1,10,6,3,4,9,9875,13698,8294,19352,10950,10774,5850,1896,2998,6318,2200,1200,-1
3,0,5,3,8,0,10,6,3,4,9,9875,13698,8294,19352,10950,10774,5850,1896,2998,6318,2200,1200,-1
3,0,5,3,8,0,10,6,3,4,9,9875,13698,8294,19352,10950,10774,5850,1896,2998,6318,2200,1201,-1
3,0,5,3,8,0,10,6,3,4,9,9875,13698,8294,19352,10950,10774,5850,1896,2998,6319,2200,1201,-1
3,0,5,3,8,0,10,6,3,4,9,9875,13698,8294,19352,10950,10773,5850,1896,2998,6319,2200,1201,-1
3,0,5,3,8,0,10,6,3,4,9,9875,13698,8294,19352,10949,10773,5850,1896,2998,6319,2200,1201,-1
3,0,5,3,8,1,10,6,3,4,9,9875,13698,8294,19352,10949,10773,5850,1896,2998,6319,2200,1201,-1
3,0,5,3,8,1,10,6,3,4,9,9875,13698,8294,19352,10949,10773,5851,1896,2998,6319,2200,1201,-1
3,0,6,3,8,1,10,6,3,4,9,9875,13698,8294,19352,10949,10773,5851,1896,2998,6319,2200,1201,-1
3,0,6,3,8,0,10,6,3,4,9,9875,13698,8294,19352,10949,10773,5851,1896,2998,6319,2200,1201,-1
3,0,6,3,8,0,10,6,3,4,9,9875,13698,8294,19352,10949,10773,5851,1896,2999,6319,2200,1201,-1
3,0,6,3,8,0,10,6,4,4,9,9875,13698,8294,19352,10949,10773,5851,1896,2999,6319,2200,1201,-1
3,0,6,3,8,0,10,7,4,4,9,9875,13698,8294,19352,10949,10773,5851,1896,2999,6319,2200,1201,-1
3,0,6,3,8,0,10,8,4,4,9,9875,13698,8294,19352,10949,10773,5851,1896,2999,6319,2200,1201,-1
3,0,6,3,8,0,10,8,4,4,8,9875,13698,8294,19352,10949,10773,5851,1896,2999,6319,2200,1201,-1
3,0,6,3,8,1,10,8,4,4,8,9875,13698,8294,19352,10949,10773,5851,1896,2999,6319,2200,1201,-1
3,0,6,3,8,1,10,8,4,4,8,9875,13698,8294,19352,10949,10773,5851,1896,2999,6319,2200,1202,-1
3,0,6,3,8,0,10,8,4,4,8,9875,13698,8294,19352,10949,10773,5851,1896,2999,6319,2200,1202,-1
3,0,5,3,8,0,10,8,4,4,8,9875,13698,8294,19352,10949,10773,5851,1896,2999,6319,2200,1202,-1
3,0,6,3,8,0,10,8,4,4,8,9875,13698,8294,19352,10949,10773,5851,1897,2999,6319,2200,1202,-1
3,0,6,3,8,0,10,8,4,4,8,9875,13698,8294,19353,10949,10773,5851,1897,2999,6319,2200,1202,-1
3,0,6,3,8,0,10,8,4,4,8,9875,13698,8294,19353,10949,10774,5851,1897,2999,6319,2200,1202,-1
3,0,6,3,8,0,10,8,4,5,8,9875,13698,8294,19353,10949,10774,5851,1897,2999,6319,2200,1202,-1
3,0,6,3,8,0,10,8,4,5,8,9875,13699,8294,19353,10949,10774,5851,1897,2999,6319,2200,1202,-1
3,0,6,3,8,0,10,8,4,5,8,9875,13699,8294,19353,10949,10774,5851,1897,2998,6319,2200,1202,-1
3,0,6,3,8,1,10,8,4,5,8,9875,13699,8294,19353,10949,10774,5851,1897,2998,6319,2200,1202,-1
3,0,5,3,8,1,10,8,4,5,8,9875,13699,8294,19353,10949,10774,5851,1897,2998,6319,2200,1202,-1
3,0,5,3,8,1,10,8,4,5,8,9875,13699,8293,19353,10949,10774,5851,1897,2998,6319,2200,1202,-1
3,0,6,3,8,1,10,8,4,5,8,9875,13699,8293,19353,10949,10774,5851,1897,2998,6319,2200,1202,-1
3,0,6,3,8,1,10,8,4,5,8,9875,13699,8293,19353,10949,10774,5851,1897,2998,6319,2200,1201,-1
3,0,6,3,8,0,10,8,4,5,8,9875,13699,8293,19353,10949,10774,5851,1897,2998,6319,2200,1201,-1
3,0,6,3,8,0,10,8,4,5,8,9875,13698,8293,19353,10949,10774,5851,1897,2998,6319,2200,1201,-1
4,0,6,3,8,0,10,8,4,5,8,9875,13698,8293,19353,10949,10774,5851,1897,2998,6319,2200,1201,-1
4,0,5,3,8,0,10,8,4,5,8,9875,13698,8293,19353,10949,10774,5851,1897,2998,6319,2200,1201,-1
4,0,5,3,8,0,10,8,4,5,8,9875,13698,8293,19353,10949,10773,5851,1897,2998,6319,2200,1201,-1
4,0,5,3,8,0,10,8,4,5,8,9875,13698,8293,19353,10949,10773,5851,1897,2998,6319,2201,1201,-1
4,0,5,3,8,0,10,8,4,5,8,9875,13698,8293,19353,10949,10773,5851,1897,2998,6319,2202,1201,-1
4,0,5,3,8,0,10,8,4,5,8,9875,13698,8293,19353,10949,10773,5851,1897,2999,6319,2202,1201,-1
4,0,5,3,8,0,10,8,4,5,8,9874,13698,8293,19353,10949,10773,5851,1897,2999,6319,2202,1201,-1
4,0,5,3,8,0,10,8,4,5,8,9874,13698,8293,19353,10949,10773,5851,1897,2999,6319,2202,1200,-1
4,0,5,3,8,2,10,7,4,3,8,9874,13698,8293,19353,10949,10773,5852,1897,2999,6319,2202,1200,-1
4,0,5,3,8,2,10,7,4,3,8,9874,13698,8293,19353,10949,10773,5852,1896,2999,6319,2202,1200,-1
4,0,5,3,8,2,10,7,4,3,8,9874,13698,8293,19353,10949,10773,5852,1895,2999,6319,2202,1200,-1
4,0,5,3,8,1,10,7,4,3,8,9874,13698,8293,19353,10949,10773,5852,1895,2999,6319,2202,1200,-1
4,0,5,3,8,1,10,7,3,3,8,9874,13698,8293,19353,10949,10773,5852,1895,2999,6319,2202,1200,-1
4,0,5,3,8,0,10,7,4,3,8,9874,13698,8293,19353,10949,10773,5852,1895,2999,6319,2202,1200,-1
4,0,5,3,8,0,10,7,4,3,8,9874,13699,8293,19353,10949,10773,5852,1895,2999,6319,2202,1200,-1
4,0,5,3,8,0,10,7,4,3,8,9874,13699,8293,19353,10949,10773,5852,1895,2999,6319,2202,1201,-1
4,0,5,3,8,0,10,7,4,3,8,9874,13699,8293,19353,10949,10773,5852,1895,2999,6319,2203,1201,-1
4,0,5,3,8,0,10,7,4,3,8,9874,13699,8293,19353,10948,10773,5852,1895,2999,6319,2203,1201,-1
4,0,5,3,8,0,10,7,4,3,8,9874,13699,8293,19353,10947,10773,5852,1895,2999,6319,2203,1201,-1
4,0,6,3,8,0,10,7,4,3,8,9874,13699,8293,19353,10947,10773,5852,1895,2999,6319,2203,1201,-1
4,0,6,3,8,1,10,7,4,3,8,9874,13699,8293,19353,10947,10773,5852,1895,2999,6319,2203,1201,-1
4,0,6,3,8,0,10,7,4,3,8,9874,13699,8293,19353,10947,10773,5852,1894,2999,6319,2203,1201,-1
4,0,6,3,8,0,10,7,4,3,8,9874,13699,8293,19353,10946,10773,5852,1894,2999,6319,2203,1201,-1
4,0,6,3,8,0,10,7,4,3,8,9874,13699,8293,19353,10946,10773,5852,1894,2999,6320,2203,1201,-1
4,0,6,3,8,1,10,7,4,3,8,9874,13699,8293,19353,10946,10773,5852,1894,2999,6320,2203,1201,-1
4,0,6,3,8,1,10,7,4,3,8,9874,13698,8293,19353,10946,10773,5852,1894,2999,6320,2203,1201,-1
4,0,6,3,8,0,10,7,4,3,8,9874,13698,8293,19353,10946,10773,5852,1894,2999,6320,2203,1201,-1
4,0,6,3,8,0,10,7,4,3,8,9874,13698,8293,19353,10946,10773,5852,1894,2999,6320,2203,1202,-1
4,0,6,3,8,0,10,7,4,3,8,9874,13698,8294,19353,10946,10773,5852,1894,2999,6320,2203,1202,-1
4,0,6,3,8,0,10,7,4,3,8,9874,13698,8294,19353,10946,10773,5852,1894,2999,6320,2204,1202,-1
4,0,6,3,8,0,10,7,4,3,8,9874,13698,8295,19353,10946,10773,5852,1894,2999,6320,2204,1202,-1
4,0,6,3,8,0,10,7,4,3,8,9874,13698,8295,19353,10946,10773,5853,1894,2999,6320,2204,1202,-1
4,0,6,3,8,0,10,7,4,3,8,9874,13697,8295,19353,10946,10773,5853,1894,2999,6320,2204,1202,-1
4,0,6,3,8,0,10,7,4,3,8,9874,13697,8295,19353,10946,10773,5853,1894,2999,6320,2204,1201,-1
4,0,6,3,8,0,10,7,4,3,8,9874,13697,8295,19353,10946,10773,5853,1894,2999,6321,2204,1201,-1
4,0,6,3,8,0,10,7,4,3,8,9874,13697,8295,19353,10946,10773,5853,1894,2999,6321,2203,1201,-1
4,0,6,3,8,0,10,7,4,3,8,9874,13697,8295,19353,10946,10773,5853,1894,2998,6321,2203,1201,-1
4,0,6,3,8,0,10,7,4,3,8,9874,13697,8295,19353,10946,10773,5853,1895,2998,6321,2203,1201,-1
4,0,6,3,8,0,10,7,4,3,8,9874,13697,8295,19353,10946,10773,5853,1895,2998,6321,2203,1202,-1
4,0,6,3,8,0,10,7,4,3,8,9874,13697,8295,19353,10946,10773,5853,1895,2998,6321,2202,1202,-1
4,0,6,3,8,0,10,7,4,3,8,9875,13697,8295,19353,10946,10773,5853,1895,2998,6321,2202,1202,-1
4,0,6,3,8,0,10,7,4,3,8,9875,13697,8295,19353,10945,10773,5853,1895,2998,6321,2202,1202,-1
4,0,5,3,8,0,10,7,4,3,8,9875,13697,8295,19353,10945,10773,5853,1895,2998,6321,2202,1202,-1
4,0,6,3,8,0,10,7,4,3,8,9875,13697,8295,19353,10945,10773,5853,1895,2998,6322,2202,1202,-1
4,0,6,3,8,0,10,7,4,3,8,9875,13697,8295,19353,10945,10773,5853,1895,2997,6322,2202,1202,-1
4,0,6,3,8,0,10,7,4,3,8,9875,13697,8295,19353,10945,10773,5853,1895,2997,6322,2201,1202,-1
4,0,6,3,8,0,10,7,4,3,8,9875,13697,8295,19353,10946,10773,5853,1895,2997,6322,2201,1202,-1
4,0,6,3,8,0,10,7,4,3,8,9875,13697,8295,19353,10946,10773,5853,1896,2997,6322,2201,1202,-1
4,0,6,3,8,1,10,7,4,3,8,9875,13697,8295,19353,10946,10773,5853,1896,2997,6322,2201,1202,-1
4,0,6,3,8,1,10,7,4,3,9,9875,13697,8295,19353,10946,10773,5853,1896,2997,6322,2201,1202,-1
4,0,6,3,8,0,10,7,4,3,9,9875,13697,8295,19353,10946,10773,5853,1896,2997,6322,2201,1202,-1
4,0,6,3,8,0,10,7,4,3,9,9875,13696,8295,19353,10946,10773,5853,1896,2997,6322,2201,1202,-1
3,0,6,3,8,0,10,7,4,3,9,9875,13696,8295,19353,10946,10773,5853,1896,2997,6322,2201,1202,-1
3,0,6,3,8,0,10,7,4,3,9,9875,13696,8295,19353,10946,10772,5853,1896,2997,6322,2201,1202,-1
3,0,6,3,8,0,10,7,4,3,9,9875,13696,8295,19353,10946,10771,5853,1896,2997,6322,2201,1202,-1
3,0,6,3,8,0,10,7,4,3,9,9875,13696,8295,19353,10946,10771,5853,1896,2997,6322,2202,1202,-1
3,0,6,3,8,1,10,7,4,3,9,9875,13696,8295,19353,10946,10771,5853,1896,2997,6322,2202,1202,-1
3,0,6,3,8,1,10,7,4,4,9,9875,13696,8295,19353,10946,10771,5853,1896,2997,6322,2202,1202,-1
3,0,6,3,8,1,10,7,4,4,9,9875,13696,8295,19353,10946,10771,5852,1896,2997,6322,2202,1202,-1
3,0,6,3,8,0,10,7,4,4,9,9875,13696,8295,19353,10946,10771,5852,1896,2997,6322,2202,1202,-1
3,0,6,3,8,0,10,7,4,4,9,9874,13696,8295,19353,10946,10771,5852,1896,2997,6322,2202,1202,-1
3,0,6,3,8,0,10,7,4,4,9,9874,13696,8295,19353,10946,10771,5852,1896,2997,6322,2202,1201,-1
3,0,6,3,8,0,10,7,4,4,9,9874,13696,8295,19353,10946,10771,5852,1896,2997,6323,2202,1201,-1
3,0,6,3,8,0,10,7,4,3,9,9874,13696,8295,19353,10946,10771,5852,1896,2997,6322,2202,1201,-1
3,0,6,3,8,0,10,7,4,3,9,9873,13696,8295,19353,10946,10771,5852,1896,2997,6322,2202,1201,-1
3,0,6,3,8,0,10,7,4,3,9,9873,13697,8295,19353,10946,10771,5852,1896,2997,6322,2202,1201,-1
3,0,6,3,8,0,10,7,4,3,9,9873,13697,8295,19353,10946,10771,5852,1896,2996,6322,2202,1201,-1
3,0,6,3,8,0,10,7,4,3,8,9873,13697,8295,19353,10946,10771,5852,1896,2996,6322,2202,1201,-1
3,0,6,3,8,0,10,7,4,3,8,9873,13697,8295,19353,10945,10771,5852,1896,2996,6322,2202,1201,-1
3,0,6,3,8,0,10,7,4,3,8,9873,13696,8295,19353,10945,10771,5852,1896,2996,6322,2202,1201,-1
3,0,6,3,8,0,10,7,4,3,8,9873,13696,8295,19353,10945,10771,5851,1896,2996,6322,2202,1201,-1
3,0,6,3,8,0,10,7,4,2,8,9873,13696,8295,19353,10945,10771,5851,1896,2996,6322,2202,1201,-1
3,0,6,3,8,0,10,7,4,2,8,9873,13696,8294,19353,10945,10771,5851,1896,2996,6322,2202,1201,-1
3,0,6,3,8,0,10,7,4,2,8,9873,13695,8294,19353,10945,10771,5851,1896,2996,6322,2202,1201,-1
3,0,6,3,8,0,10,7,4,2,8,9873,13694,8294,19353,10945,10771,5851,1896,2996,6322,2202,1201,-1
3,0,6,3,8,0,10,7,4,2,8,9873,13695,8294,19352,10945,10771,5851,1896,2996,6322,2202,1201,-1
3,0,6,3,8,0,10,7,4,2,8,9873,13695,8294,19352,10945,10772,5851,1896,2996,6322,2202,1201,-1
3,0,6,3,8,0,10,7,4,2,8,9873,13695,8294,19352,10945,10772,5851,1896,2996,6322,2202,1200,-1
3,0,6,3,8,0,10,7,4,2,8,9873,13695,8294,19352,10945,10772,5850,1896,2996,6322,2202,1200,-1
3,0,6,3,8,0,10,7,4,2,8,9874,13695,8294,19352,10945,10772,5850,1896,2996,6322,2202,1200,-1
3,0,6,3,8,0,10,7,4,2,8,9874,13695,8294,19352,10945,10771,5850,1896,2996,6322,2202,1200,-1
2,0,6,3,8,0,10,7,4,2,8,9874,13695,8294,19352,10945,10771,5850,1896,2996,6322,2202,1200,-1
2,0,6,3,8,0,10,7,4,2,8,9874,13695,8294,19352,10945,10771,5850,1896,2996,6322,2203,1200,-1
2,0,5,3,8,0,10,7,4,2,8,9874,13695,8294,19352,10945,10771,5850,1896,2996,6322,2203,1200,-1
2,0,5,3,8,0,10,7,4,1,8,9874,13695,8294,19352,10945,10771,5850,1896,2996,6322,2203,1200,-1
2,0,5,3,8,1,10,7,4,1,8,9874,13695,8294,19352,10945,10771,5850,1896,2996,6322,2203,1200,-1
2,0,5,3,8,0,10,7,4,1,8,9874,13696,8294,19352,10945,10771,5850,1896,2996,6322,2203,1200,-1
2,0,5,3,8,1,10,7,4,1,8,9874,13696,8294,19352,10945,10771,5850,1896,2996,6322,2203,1200,-1
2,0,4,3,8,0,10,7,4,1,8,9874,13695,8294,19352,10945,10771,5850,1896,2996,6322,2203,1200,-1
2,0,3,3,8,0,10,7,4,1,8,9874,13695,8294,19352,10945,10771,5850,1896,2996,6322,2203,1200,-1
2,0,3,3,8,0,10,7,4,2,8,9874,13695,8294,19352,10945,10771,5850,1896,2996,6322,2203,1200,-1
2,0,3,3,8,0,10,7,4,2,8,9874,13695,8294,19352,10945,10771,5850,1896,2996,6322,2202,1200,-1
2,0,3,3,8,1,10,7,4,2,8,9874,13695,8294,19352,10945,10771,5850,1896,2996,6322,2202,1200,-1
2,0,3,3,8,1,10,7,4,2,8,9874,13695,8294,19352,10945,10771,5850,1896,2996,6322,2202,1201,-1
2,0,4,3,8,1,10,7,4,2,8,9874,13695,8294,19352,10945,10771,5850,1896,2996,6322,2202,1201,-1
2,0,4,3,8,1,10,7,4,3,8,9874,13695,8294,19352,10945,10771,5850,1896,2996,6322,2202,1201,-1
2,0,4,3,8,1,10,7,4,3,8,9874,13695,8294,19352,10945,10770,5850,1896,2996,6322,2202,1201,-1
2,0,4,3,8,1,10,7,4,3,9,9874,13695,8294,19352,10945,10770,5850,1896,2996,6322,2202,1201,-1
2,0,4,3,8,1,10,7,4,2,9,9874,13695,8294,19352,10945,10770,5850,1896,2996,6322,2202,1201,-1
2,0,4,3,8,0,10,7,4,2,9,9874,13695,8294,19352,10945,10770,5850,1896,2996,6322,2202,1201,-1
2,0,4,3,8,0,10,7,4,2,9,9874,13696,8294,19352,10945,10770,5850,1896,2996,6322,2202,1201,-1
2,0,4,3,8,0,10,7,4,1,9,9874,13696,8294,19352,10945,10770,5850,1896,2996,6322,2202,1201,-1
2,0,4,3,8,0,10,7,4,1,9,9874,13696,8294,19352,10945,10770,5850,1896,2996,6322,2201,1201,-1
2,0,4,3,8,0,10,7,4,1,9,9874,13696,8294,19352,10945,10770,5850,1896,2997,6322,2201,1201,-1
2,0,4,3,8,0,10,7,4,2,9,9874,13696,8294,19352,10945,10770,5850,1896,2997,6322,2201,1201,-1
2,0,4,3,8,0,10,7,4,3,9,9874,13696,8294,19352,10945,10770,5850,1896,2997,6322,2201,1201,-1
2,0,5,3,8,0,10,7,4,3,9,9874,13696,8294,19352,10945,10770,5850,1896,2997,6322,2201,1201,-1
2,0,5,3,8,0,10,7,4,3,9,9874,13696,8294,19352,10945,10770,5849,1896,2997,6322,2201,1201,-1
2,0,4,3,8,0,10,7,4,3,9,9874,13696,8294,19352,10945,10770,5849,1896,2997,6322,2201,1201,-1
2,0,4,3,8,1,10,7,4,3,9,9874,13696,8294,19352,10945,10770,5849,1896,2997,6322,2201,1201,-1
13,0,2,2,20,5,5,5,3,7,0,6175,3164,6138,16852,11284,10686,7077,853,7230,4683,2260,608,-1
13,0,2,2,20,5,5,5,3,7,0,6175,3164,6138,16852,11285,10686,7077,853,7230,4683,2260,608,-1
13,0,2,2,20,4,5,5,3,7,0,6175,3164,6138,16852,11285,10686,7077,853,7230,4683,2260,608,-1
13,0,2,2,20,4,5,5,3,7,0,6175,3164,6138,16852,11285,10686,7077,853,7230,4683,2260,609,-1
13,0,2,2,20,4,5,5,3,7,0,6175,3164,6138,16852,11285,10686,7078,853,7230,4683,2260,609,-1
13,0,2,2,20,4,5,5,3,7,0,6175,3163,6138,16852,11285,10686,7078,853,7230,4683,2260,609,-1
13,0,2,2,20,4,5,5,3,7,0,6175,3163,6138,16852,11285,10686,7078,853,7229,4683,2260,609,-1
13,0,3,2,20,4,5,5,3,7,0,6175,3163,6138,16852,11285,10686,7078,853,7229,4683,2260,609,-1
13,0,3,2,20,4,5,5,3,7,0,6175,3164,6138,16852,11285,10686,7078,853,7229,4683,2260,609,-1
13,0,3,2,20,4,5,5,3,7,0,6175,3164,6138,16852,11284,10686,7078,853,7229,4683,2260,609,-1
13,0,3,2,20,4,5,5,3,7,0,6175,3163,6138,16852,11284,10686,7078,853,7229,4683,2260,609,-1
13,0,4,2,20,4,5,5,3,7,0,6175,3163,6138,16852,11284,10686,7078,853,7229,4683,2260,609,-1
13,0,4,2,20,4,5,5,3,7,0,6175,3163,6139,16852,11284,10686,7078,853,7229,4683,2260,609,-1
12,0,4,2,20,4,5,5,3,7,0,6175,3163,6139,16852,11284,10686,7078,853,7229,4683,2260,609,-1
12,0,4,2,20,4,5,5,3,7,0,6175,3163,6138,16852,11284,10686,7078,853,7229,4683,2260,609,-1
12,0,5,2,20,4,5,5,3,7,0,6175,3163,6138,16852,11284,10686,7078,853,7229,4683,2260,609,-1
12,0,5,2,20,4,5,5,3,7,0,6175,3163,6138,16852,11284,10686,7078,853,7229,4683,2260,608,-1
12,0,5,2,20,4,5,5,3,7,0,6175,3163,6138,16852,11284,10686,7078,853,7229,4683,2259,608,-1
10,0,0,1,16,9,4,4,7,6,6,1732,16286,6681,11516,18349,17068,5848,3399,3731,5342,1910,2049,-1
10,0,0,1,16,9,4,4,7,6,6,1732,16286,6681,11516,18349,17068,5848,3399,3732,5342,1910,2049,-1
10,0,0,1,16,9,4,4,7,6,6,1732,16286,6681,11516,18349,17068,5848,3399,3732,5342,1910,2050,-1
10,0,0,1,16,9,4,4,6,6,6,1732,16286,6681,11516,18349,17068,5848,3399,3732,5342,1910,2050,-1
10,0,0,1,16,8,4,4,6,6,6,1732,16286,6681,11516,18349,17068,5848,3399,3732,5342,1910,2050,-1
10,0,0,1,16,8,4,4,6,6,6,1732,16286,6681,11516,18349,17068,5848,3399,3732,5342,1911,2050,-1
10,0,0,1,16,8,4,4,6,6,6,1732,16286,6681,11516,18348,17068,5848,3399,3732,5342,1911,2050,-1
10,0,0,1,16,8,4,4,6,6,6,1732,16286,6681,11515,18348,17068,5848,3399,3732,5342,1911,2050,-1
10,0,1,1,16,8,4,4,6,6,6,1732,16286,6681,11515,18348,17068,5848,3399,3732,5342,1911,2050,-1
10,0,2,1,16,8,4,4,6,6,6,1732,16286,6681,11515,18348,17068,5848,3399,3732,5342,1911,2050,-1
10,0,2,1,16,8,4,4,6,6,6,1732,16286,6681,11515,18348,17068,5848,3399,3732,5342,1912,2050,-1
18,0,5,1,16,0,4,2,4,4,7,1729,16286,6683,11515,18345,17073,5847,3399,3726,5346,1913,2051,-1
18,0,5,1,16,0,4,2,4,4,7,1729,16286,6683,11515,18345,17073,5847,3399,3726,5347,1913,2051,-1
18,0,5,1,16,0,4,2,4,4,7,1729,16286,6683,11515,18345,17073,5847,3399,3726,5347,1913,2052,-1
18,0,5,1,16,0,4,2,4,4,7,1729,16286,6683,11515,18345,17073,5847,3399,3726,5347,1912,2052,-1
18,0,5,1,16,1,4,2,4,4,7,1729,16286,6683,11515,18345,17073,5847,3399,3726,5347,1912,2052,-1
18,0,5,1,16,0,4,2,4,4,7,1730,16286,6683,11515,18345,17073,5847,3399,3726,5347,1912,2052,-1
18,0,5,1,16,0,4,2,4,4,7,1730,16285,6683,11515,18345,17073,5847,3399,3726,5347,1912,2052,-1
18,0,5,1,16,1,4,2,4,4,7,1730,16285,6683,11515,18345,17073,5847,3399,3726,5347,1912,2052,-1
18,0,5,1,16,1,4,2,4,4,7,1730,16285,6683,11515,18345,17073,5847,3399,3726,5347,1913,2052,-1
18,0,5,1,16,1,4,2,4,4,7,1730,16285,6684,11515,18345,17073,5847,3399,3726,5347,1913,2052,-1
18,0,5,1,16,1,4,2,4,4,7,1730,16285,6684,11515,18345,17073,5847,3399,3726,5347,1914,2052,-1
18,0,5,1,16,1,4,2,4,4,7,1730,16286,6684,11515,18345,17073,5847,3399,3726,5347,1914,2052,-1
18,0,5,1,16,1,4,2,4,4,7,1730,16286,6684,11515,18345,17072,5847,3399,3726,5347,1914,2052,-1
18,0,5,1,16,1,4,2,4,4,7,1730,16286,6684,11515,18344,17072,5847,3399,3726,5347,1914,2052,-1
18,0,5,1,16,0,4,2,4,4,7,1730,16286,6684,11515,18344,17072,5847,3399,3726,5347,1914,2052,-1
18,0,5,1,16,0,4,2,4,4,7,1730,16286,6684,11515,18344,17071,5847,3399,3726,5347,1914,2052,-1
18,0,5,1,16,1,4,2,4,4,7,1730,16286,6684,11515,18344,17071,5847,3399,3726,5347,1914,2052,-1
18,0,5,1,16,1,4,2,5,4,7,1730,16286,6684,11515,18344,17071,5847,3399,3726,5347,1914,2052,-1
19,0,5,1,17,0,4,2,5,4,7,1730,16285,6685,11515,18342,17071,5848,3399,3725,5347,1913,2051,-1
19,0,5,1,17,0,4,2,5,4,7,1730,16285,6685,11515,18343,17071,5848,3399,3725,5347,1913,2051,-1
19,0,5,1,17,0,4,2,5,4,7,1730,16285,6685,11515,18343,17071,5848,3399,3725,5347,1914,2051,-1
19,0,5,1,17,0,4,2,5,3,7,1730,16285,6685,11515,18343,17071,5848,3399,3725,5347,1914,2051,-1
19,0,5,1,17,0,3,2,5,3,7,1730,16285,6685,11515,18343,17071,5848,3399,3725,5347,1914,2051,-1
19,0,5,1,17,1,3,2,5,3,7,1730,16285,6685,11515,18343,17071,5848,3399,3725,5347,1914,2051,-1
19,0,5,1,17,1,3,2,5,3,7,1730,16285,6685,11514,18343,17071,5848,3399,3725,5347,1914,2051,-1
19,0,5,1,17,1,3,2,5,3,7,1730,16285,6685,11514,18343,17072,5848,3399,3725,5347,1914,2051,-1
19,0,5,1,17,0,3,2,5,3,7,1730,16285,6685,11514,18343,17072,5848,3399,3725,5347,1914,2051,-1
19,0,5,1,17,0,3,2,5,3,7,1731,16285,6685,11514,18343,17072,5848,3399,3725,5347,1914,2051,-1
19,0,5,1,17,0,3,2,5,3,7,1731,16285,6685,11514,18343,17072,5848,3399,3725,5347,1915,2051,-1
19,0,5,1,17,0,3,2,5,3,7,1731,16285,6685,11514,18343,17072,5848,3399,3725,5347,1915,2050,-1
