LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default payment next month
5,1,2,2,23,2,2,2,2,1,2,9589,5179,5018,4827,2206,1473,871,894,885,2477,29,352,-1
17,1,3,1,19,3,4,2,2,2,2,20769,11853,8149,7946,3147,414,0,1655,1017,946,0,6294,1
23,1,2,1,13,2,1,1,1,1,1,21319,611,620,1874,17555,670,290,271,2106,6803,350,1442,-1
5,1,2,2,25,2,2,2,2,2,2,9115,9280,9523,7617,7499,7588,1251,1185,1268,946,642,666,1
28,1,1,1,15,2,2,2,2,2,2,20242,20114,20077,19984,6378,6842,4259,4419,4207,946,1795,1809,-1
5,1,2,1,23,2,2,2,2,0,0,5998,6207,6232,377,384,414,1164,699,0,0,0,0,-1
3,1,3,1,10,4,5,4,4,3,2,10258,10054,10339,10844,10703,10295,0,1379,983,3,1002,1211,-1
37,1,1,1,11,0,0,0,0,1,2,290,2356,660,1677,20264,19944,2660,313,1802,6911,4587,4577,-1
41,1,2,2,11,0,0,0,0,0,0,3810,221,159,172,70,19586,1381,0,9,11,6862,4363,1
8,1,3,2,12,2,2,2,2,2,2,18301,17939,17594,17261,16690,15974,3755,3695,3734,1821,4768,2502,-1
15,1,2,2,13,2,2,2,2,2,2,7633,7601,6445,5450,6114,6172,2486,2463,1224,3611,2512,3576,-1
26,1,2,1,15,2,2,2,2,2,2,14649,14710,14852,14864,14409,14354,1860,1927,1987,1873,1902,2024,-1
11,1,3,1,18,2,2,2,2,2,2,18320,18102,16035,16072,15813,15636,3228,2331,2877,2314,2356,2353,-1
5,1,1,1,20,2,2,2,2,2,2,12910,12801,12835,12748,9918,9838,1674,1492,1809,1401,950,938,-1
30,1,2,2,19,1,1,1,1,1,1,5301,5174,5712,1047,5626,414,5768,6110,971,5395,0,0,-1
2,1,2,1,16,4,2,2,4,2,2,6932,7120,8068,8051,8033,7760,996,2622,0,784,708,928,1
29,1,2,2,16,4,2,2,2,2,2,19697,19636,19741,19674,19329,18718,6152,5814,4539,3789,3719,3568,1
12,1,2,1,24,1,1,1,1,1,1,554,2342,620,620,1946,920,2631,271,334,2131,654,1017,-1
2,1,2,2,19,1,1,1,1,1,0,489,893,362,499,384,414,544,0,189,0,0,1813,-1
37,1,2,2,15,0,0,0,1,1,0,210,258,360,764,455,414,0,98,662,127,0,0,1
15,1,1,1,20,1,1,1,1,1,1,4367,3767,3823,4138,9487,5387,4548,4633,4928,6163,5275,5371,-1
10,1,1,1,21,4,4,2,2,2,2,17840,17702,15072,14697,14239,13029,2486,2500,2816,2530,2512,2502,1
17,1,1,1,24,2,2,2,2,2,2,15963,15474,14734,16938,16786,16604,2880,2833,6804,2733,2661,0,-1
20,1,3,2,28,3,0,1,1,1,0,306,347,2508,855,384,414,0,2919,649,0,0,4274,1
6,1,3,1,27,1,1,1,1,1,1,3107,3333,4311,2797,2647,2009,4031,5393,3451,3083,2139,1899,1
8,1,2,1,8,2,2,2,2,2,2,7942,7387,7157,6238,5684,5410,1311,1283,1287,946,949,928,-1
4,1,3,1,9,3,4,2,2,2,2,11735,11643,11719,12052,11974,11883,9,1790,1466,1401,1317,1389,-1
5,1,1,1,9,3,4,2,2,2,2,13272,12677,12173,11719,8164,6746,1101,1655,1192,660,558,557,1
5,1,3,2,18,4,4,2,2,3,2,8076,7778,6699,7572,7336,7433,0,971,2138,0,772,639,1
4,1,2,1,18,1,1,1,2,2,2,638,347,7411,7870,7939,8293,0,6637,1326,509,949,457,-1
12,1,2,2,4,4,5,5,5,5,5,17574,17605,17743,17830,17615,17427,3988,3922,4008,3448,3414,3700,-1
20,1,1,2,4,3,4,5,4,4,3,19437,19640,19378,19426,18982,18496,6276,0,5346,0,0,3650,1
3,1,2,2,8,2,2,4,2,2,0,8623,8036,4440,3448,384,414,2056,5,947,0,0,0,-1
26,1,5,1,12,2,2,1,1,2,2,1813,2326,2076,17981,17625,17312,706,2288,7368,3131,3105,3451,-1
40,1,2,2,10,2,2,4,2,2,2,18072,18089,17002,16610,15593,15418,4917,20,2945,2755,2512,4016,-1
14,1,1,1,10,4,4,2,2,2,2,20283,19952,18453,17021,16474,16425,0,3707,3734,3611,3576,5839,1
15,1,2,2,11,8,7,6,5,3,3,16678,16417,16218,16083,15738,15722,0,0,0,0,3531,928,-1
3,1,3,1,11,2,2,2,2,2,2,10269,10277,9952,9690,9439,9472,1187,1133,1368,860,1044,928,-1
9,1,2,3,15,2,2,2,2,2,2,17368,17245,17164,15637,10382,9787,3207,2581,3809,1049,950,1120,-1
15,1,2,1,18,2,2,2,2,2,2,7055,4144,10841,11004,11143,12375,3755,7142,2579,3611,5630,4016,-1
3,1,2,1,18,2,1,1,4,2,2,8552,7389,10009,10094,10400,10964,6714,5827,0,1113,2512,0,-1
20,1,2,2,15,2,2,2,2,2,2,19634,19535,19539,19417,19171,18281,3799,4510,3983,3978,3473,3835,-1
3,1,1,2,17,0,0,0,0,0,0,1168,905,1645,739,641,1119,556,1583,483,362,906,1728,-1
3,1,3,1,27,2,2,2,2,2,3,6433,6619,7520,7237,7840,7553,957,2692,1176,1526,0,798,1
5,1,2,1,8,2,2,2,2,2,2,8096,8339,8661,9239,9643,9409,1674,1655,1809,1821,1795,1797,-1
31,1,2,1,8,2,2,2,2,2,2,9450,9495,9156,8658,8543,6070,1419,1097,1088,583,559,694,-1
51,1,1,1,16,3,1,1,1,1,2,306,2005,2187,472,15027,11205,2137,2443,168,6401,0,4700,-1
51,1,3,1,15,0,0,0,0,0,0,9738,1116,9622,7326,2004,19272,764,7084,6670,2206,6843,5300,-1
30,1,2,1,15,1,2,2,2,2,2,3801,6178,6403,6768,6981,5597,5559,1655,1362,946,949,928,-1
44,1,3,2,9,2,2,2,2,2,2,21211,19737,18029,16540,16458,14724,4377,2511,2230,3686,1800,3617,-1
3,1,1,1,9,2,2,1,4,1,1,2672,2891,1182,900,768,1396,721,863,0,529,1280,1663,-1
3,1,3,2,10,2,2,2,4,3,2,9465,9630,10443,10881,10124,9094,1150,2763,837,0,703,537,-1
20,1,1,2,11,0,0,0,0,2,2,306,347,17,19471,19123,18841,0,1365,7505,3739,3831,4016,-1
13,1,3,1,11,2,2,2,2,2,2,19131,18960,18794,18421,17166,17036,4329,4253,3659,3131,3105,3104,-1
12,1,1,2,12,1,1,1,1,1,0,1934,567,364,10275,384,414,246,0,6772,0,0,0,-1
17,1,2,2,10,2,2,2,1,1,0,8238,8323,364,725,384,414,1388,0,465,0,0,0,-1
21,1,1,1,13,1,1,1,1,1,1,4500,6843,4665,6919,4724,3043,6575,5611,6249,4956,3515,5292,-1
13,1,2,1,13,2,2,2,2,0,0,11832,8919,6441,377,384,414,2539,745,0,0,0,0,-1
43,1,2,1,14,2,2,2,2,2,2,15466,15504,14436,14345,14198,13837,2899,2463,3218,2200,1795,1883,-1
18,1,2,1,18,2,2,2,2,2,2,19278,19067,18372,18242,17089,16949,4181,4190,4262,3131,3105,3104,-1
24,1,2,2,19,2,2,2,2,2,2,19185,17348,17431,13630,13222,11753,3207,3610,3218,1401,1795,1797,-1
10,1,2,1,23,3,4,2,2,4,3,16227,16000,16083,16749,16414,16051,0,2463,5290,0,0,2652,1
13,1,3,2,24,2,2,2,2,2,2,11420,11397,11482,11810,11947,11738,1303,1321,1447,1258,1270,1279,-1
2,1,2,1,22,3,4,5,4,3,3,5578,5835,5866,5757,6081,5965,1674,699,0,1136,0,2502,1
5,1,2,2,25,2,2,2,2,2,2,12679,12350,12467,13024,13159,13159,1769,1750,2220,1821,1795,2502,-1
7,1,2,1,17,2,2,2,2,2,2,7920,7928,8137,8602,8650,8570,1095,1089,1552,946,739,755,-1
3,1,3,1,20,1,1,1,1,1,1,1480,347,969,1768,384,1735,0,604,1953,0,1749,0,-1
5,1,3,1,27,2,2,2,2,2,2,11892,11991,12183,12645,12841,12792,1658,1674,1835,2530,1795,1382,1
51,1,3,1,20,2,2,2,2,2,2,18866,18725,18767,11808,11553,9092,4708,5627,4276,6121,110,5730,-1
20,1,1,2,20,1,1,1,1,1,1,641,1992,8397,2167,2428,2853,2113,6870,2582,2784,3297,291,-1
12,1,2,1,21,4,4,5,4,3,4,9263,10074,9888,10472,11027,10685,3391,0,1362,2054,0,0,1
20,1,2,1,28,1,2,2,1,2,2,16150,16366,19107,3592,2210,213,4309,7607,4461,10,0,0,-1
15,1,2,2,15,3,4,2,2,3,2,17510,16751,16225,16036,15163,14515,0,2463,4207,0,1858,1665,1
10,1,2,1,21,3,4,4,0,0,0,2369,2266,364,377,384,414,0,0,0,0,0,0,-1
5,1,2,2,17,2,2,2,2,3,3,4386,5149,4864,4336,4270,4126,2486,892,1643,0,1478,0,-1
5,1,2,1,15,5,4,4,4,4,3,12781,12947,13049,14034,13824,13403,1674,699,3734,0,0,2169,1
5,1,1,1,22,2,2,2,2,2,3,13474,13303,13691,10693,10985,10443,1885,2054,1625,2114,0,1166,1
56,1,1,2,12,2,2,2,2,2,2,22383,21667,21442,21099,19644,19390,5559,5723,5771,4174,4648,4609,-1
3,1,2,1,14,3,1,2,2,3,2,306,887,1562,2230,2165,2315,539,733,1174,0,232,88,-1
15,1,3,1,18,1,1,1,2,1,1,3272,10783,7379,12907,4544,8256,7311,6633,6918,4876,5943,5904,-1
14,1,2,2,6,2,2,2,4,3,3,18877,17255,17213,15710,15528,15364,3755,4963,0,4629,2512,0,-1
5,1,2,2,27,2,2,2,2,2,2,14243,13853,14003,13063,9699,9708,1581,1817,1870,1041,1915,1060,-1
16,1,3,2,18,2,2,2,2,2,2,20195,19977,19911,19725,18150,17878,4070,4856,4237,3237,3273,3396,-1
5,1,2,1,5,2,2,1,2,2,2,1551,3220,6336,6085,6515,6244,3207,6381,1362,1821,949,1797,-1
5,1,1,1,7,2,2,2,2,2,2,9747,7521,4817,11202,10360,10246,1674,3312,6756,961,1795,1382,-1
11,1,1,2,12,0,0,0,0,0,0,306,347,364,377,384,414,0,0,0,0,0,710,-1
5,1,3,1,25,4,4,4,4,2,2,12664,12939,13286,13141,4641,4515,2111,2017,4,467,1056,654,1
36,1,2,2,10,3,4,2,2,2,2,22105,21596,21395,21061,20643,20292,0,5405,5346,4936,5078,4887,-1
7,1,2,1,21,2,2,2,2,2,2,8920,8977,9055,9526,9634,9461,1390,1112,1568,1025,1041,899,-1
21,1,1,1,17,3,0,1,1,1,1,306,347,723,376,1040,1201,0,373,0,881,1015,421,-1
18,1,2,1,15,2,2,2,2,0,1,8106,8345,9163,377,384,11602,1674,3695,0,0,6361,1424,-1
3,1,3,1,7,2,2,2,4,3,2,5806,5930,6492,6708,6594,6633,897,2257,885,0,559,1296,-1
64,1,1,1,10,2,2,2,2,2,2,22620,22271,21972,21519,20923,20518,6820,6732,6427,5645,5630,5564,-1
22,1,2,1,20,2,2,2,2,2,2,19813,18940,17092,17142,16616,16219,3760,3436,3224,2530,2512,2502,-1
28,1,1,1,23,2,2,2,2,2,2,21647,21435,20710,20509,19921,19408,5232,4848,4414,3899,3603,3631,-1
35,1,2,1,19,2,2,2,2,2,2,21814,21380,21132,20819,19427,19177,5559,5454,4622,3990,3995,4073,-1
18,1,1,2,12,4,1,1,1,1,1,580,638,649,647,460,1140,317,300,368,138,931,377,1
25,1,2,1,14,0,0,0,0,0,1,4163,12053,8935,9329,11415,2883,7474,6996,6108,6730,3576,4016,-1
2,1,2,2,27,3,5,4,4,3,3,7137,6825,6607,7158,7345,7144,0,209,1809,946,0,736,1
14,1,2,1,19,2,2,2,2,2,2,18049,17827,17682,17592,16741,16294,3755,3695,3734,2530,2512,3104,-1
13,1,2,2,23,4,2,2,4,3,3,15877,15884,16290,16409,16343,16181,2267,4419,2740,2845,2661,2721,1
12,1,1,1,17,2,2,2,2,2,2,15267,15748,10018,8675,6251,9362,6388,1149,885,2530,5539,225,-1
37,1,1,1,21,3,0,0,0,0,0,306,347,364,377,384,414,0,0,0,0,0,0,-1
24,1,2,1,22,2,2,2,2,2,2,13543,13050,13271,13132,12920,11984,1467,1838,1750,1563,1795,1797,-1
31,1,2,1,19,0,0,0,0,0,0,2379,472,770,1441,10128,6355,153,417,1454,6224,5839,3164,-1
10,1,3,1,25,4,4,4,4,3,3,12156,12027,12638,13113,13246,12903,0,3143,1809,1752,0,1797,1
20,1,1,1,16,0,0,0,0,0,0,1226,347,364,377,384,414,0,0,0,0,0,0,-1
8,1,2,1,8,4,4,4,4,3,3,15920,15952,15807,16151,16052,15632,2728,0,4207,2609,0,3211,-1
21,1,1,2,11,0,0,0,0,0,0,8054,1465,362,748,3488,565,1294,0,498,4138,221,3147,-1
18,1,1,2,10,0,0,0,0,0,0,306,347,364,377,384,414,0,0,0,0,0,0,-1
7,1,2,1,12,2,2,2,2,2,2,15358,15595,15350,14971,7999,9891,7565,7029,6985,5803,6081,6133,-1
6,1,2,2,15,2,2,2,2,2,2,14467,14284,13719,13131,11132,10871,1674,3710,1809,2530,1224,1382,-1
20,1,1,1,28,1,1,1,1,1,1,965,1040,1039,1022,384,1711,674,671,838,0,1719,881,-1
5,1,2,2,27,1,1,2,2,2,2,910,4292,4261,4041,4124,4228,5061,1087,885,147,145,4846,-1
5,1,3,1,25,3,4,1,5,3,2,4522,3570,420,429,4947,4224,0,78,0,5059,369,2006,1
7,1,2,1,20,2,2,2,4,2,2,15572,15496,15478,15224,14126,13975,2486,3041,1819,1868,1795,1691,-1
13,1,2,1,27,2,2,2,2,1,1,8814,7207,5520,3571,3701,3763,996,892,885,4331,4337,5413,-1
14,1,2,1,26,0,0,0,0,0,0,306,347,364,377,384,414,0,0,0,0,0,0,-1
36,1,3,1,15,2,2,2,2,2,2,11994,11887,11861,11886,11734,11398,1674,1655,1809,1136,1139,1382,-1
15,1,1,2,9,2,1,2,2,0,0,4278,652,1822,377,384,414,329,1655,0,0,0,3936,-1
5,1,2,1,18,2,2,2,2,2,2,10701,10440,10694,11073,11250,8606,1190,1655,885,1010,1008,257,-1
5,1,3,1,26,2,2,2,0,0,0,11515,6221,364,377,384,414,706,0,0,0,0,0,-1
3,1,2,2,15,2,2,2,2,2,2,5682,5833,6006,6363,6532,6652,1291,1283,1460,946,949,928,-1
2,1,3,1,17,2,2,2,2,2,2,6749,6477,6181,6742,6489,6295,921,1020,1809,1821,658,1382,-1
5,1,2,2,12,2,2,2,2,2,2,9480,5703,6600,7243,6681,6919,1674,3143,1809,946,1795,2095,-1
3,1,2,2,26,4,4,4,4,3,3,6508,6669,6855,7021,7115,7204,1193,1283,710,755,758,741,1
23,1,0,2,26,1,1,1,4,1,1,4537,3448,1292,525,3224,3044,4154,1281,0,3839,3516,3029,-1
7,1,3,1,22,4,4,2,1,2,2,16991,16277,15490,15537,10533,10611,0,1067,7240,1121,1158,1040,1
3,1,2,2,28,2,2,2,2,3,3,6482,6622,7212,8286,8432,8465,1095,2098,2220,755,949,741,-1
15,1,3,1,12,2,2,4,2,2,2,19936,19949,19717,19547,19107,18523,5880,0,3667,4656,4889,3650,-1
4,1,2,1,17,1,2,2,2,2,2,7931,8106,8287,8674,9604,10794,1193,1046,1249,3611,3576,1049,-1
25,1,2,1,10,2,2,2,2,2,2,19791,18447,17336,15985,15801,14848,3207,3227,2589,1981,1839,1955,-1
20,1,2,1,25,3,4,4,2,2,3,10422,10736,10397,11185,11527,11536,2540,0,2579,2530,1797,0,-1
19,1,2,1,10,3,1,1,4,1,1,236,676,2217,1320,1454,1533,1674,3143,0,1492,1478,1549,-1
40,1,1,1,12,2,1,2,2,2,2,3452,12998,12519,10978,9339,6908,7499,1915,1362,3600,771,4983,-1
2,1,3,1,15,2,2,4,2,2,2,6430,7041,7014,7391,7771,1884,2974,637,1079,946,88,0,1
20,1,2,1,26,2,2,2,2,2,2,21068,20908,19908,19703,18462,17891,5346,4718,4705,3301,3397,3317,-1
6,1,2,1,17,2,2,2,2,2,2,14619,14616,14705,14683,10424,9456,2210,2399,2288,1001,1851,1243,-1
3,1,2,2,18,2,2,2,4,2,2,9810,9581,10460,10341,9955,9888,1674,3143,0,946,949,0,-1
23,1,2,2,17,0,1,2,2,2,2,883,13987,13745,13872,13879,13880,7566,1910,1931,1078,2652,1099,-1
13,1,2,1,12,2,2,2,2,2,2,16928,16744,16768,16806,16601,16441,2472,3155,3154,2649,3460,2667,-1
14,1,2,1,23,2,2,2,2,2,2,19154,18281,16551,16557,14706,15938,4302,2974,1809,2530,5911,1382,1
37,1,1,1,24,3,0,0,0,0,0,306,347,364,377,384,414,0,0,0,0,0,0,-1
2,1,1,2,10,5,4,4,4,3,2,3698,3532,4361,4300,4227,4579,0,2372,263,0,949,928,1
10,1,2,2,14,1,1,1,1,1,2,1029,2097,1800,828,1753,1112,2269,1827,606,1855,0,0,-1
21,1,2,2,24,3,0,0,0,0,0,306,347,364,377,384,414,0,0,0,0,0,0,-1
5,1,3,1,11,1,1,1,1,1,1,1311,1367,1367,1237,1268,1331,1139,1135,1138,1190,1195,75,-1
39,1,1,1,23,2,2,2,2,2,2,22467,22121,21792,21353,20786,20407,6331,6337,5865,5659,5360,5315,-1
5,1,1,2,18,2,2,2,2,2,2,12820,13100,13103,12880,7935,8074,1784,1944,1175,946,658,553,-1
20,1,2,2,9,0,0,0,0,0,0,3043,1735,3040,1383,1969,2267,1702,3666,1370,2178,2492,4152,-1
5,1,1,1,9,2,2,2,2,2,2,12686,12028,11010,10895,8113,8358,1284,1525,1214,666,949,3817,-1
15,1,1,1,10,2,2,2,2,2,2,19614,19690,19177,17924,16629,16452,5560,4506,4008,2790,2662,2782,-1
3,1,2,1,11,2,2,2,2,0,0,7153,9885,10081,4654,885,941,6043,1655,1749,683,682,2718,1
3,1,2,2,13,3,4,2,2,2,2,10174,9944,9427,9850,10046,10586,0,1429,1321,953,2021,0,1
11,1,2,1,18,2,2,2,2,2,2,19367,18945,18611,18212,16600,16427,3755,3695,3003,2675,3105,2502,-1
3,1,2,1,17,2,2,2,2,2,3,7978,8252,8465,8869,9501,9522,1340,1379,1268,2761,1091,0,-1
13,1,2,1,18,3,0,0,0,0,0,306,347,364,377,384,414,0,0,0,0,0,0,-1
26,1,2,1,18,4,4,2,2,3,2,21750,21354,21182,20988,19907,19635,0,5662,6663,0,4382,4389,1
3,1,2,1,22,4,4,4,4,3,3,9835,9899,9383,9112,9216,8450,1674,991,2,1500,0,833,1
22,1,2,2,26,2,2,2,2,2,2,19600,19095,18842,18546,18263,17875,3833,4431,3734,3611,3576,3407,-1
12,1,1,1,12,2,2,2,1,1,2,11073,9158,7855,1200,1911,1913,1121,4380,1362,2334,0,0,1
10,1,2,2,22,2,2,2,4,3,2,13819,14128,14546,14690,14384,14535,3755,3967,2065,0,3576,3576,-1
10,1,2,1,17,2,2,2,2,2,2,17157,17220,17434,16321,10276,10483,3409,4758,2524,1401,1397,1382,1
7,1,2,2,23,2,2,2,1,2,2,16529,16028,16008,15566,10834,2619,2571,1283,7329,1066,88,2575,1
2,1,2,1,25,3,4,2,2,2,2,6006,5767,5942,6295,6392,6673,0,1283,1460,660,1479,1481,1
32,1,1,1,15,1,4,2,2,2,2,4345,3819,5826,6872,8430,9049,0,4963,3734,3611,3576,5294,-1
21,1,2,1,24,2,2,2,2,2,2,21379,21178,20971,20396,18378,17666,5022,5672,4622,3165,3105,2721,-1
9,1,3,1,16,2,2,2,2,2,2,16365,16669,16882,16949,16229,16064,5022,4794,3218,2530,2322,5702,-1
12,1,3,1,15,2,2,2,2,2,3,17407,17425,17456,17516,17551,17333,3376,3376,3472,4606,3105,0,-1
37,1,2,1,14,2,2,2,2,2,0,19169,14851,14594,14748,82,105,1810,2988,2476,1231,0,0,-1
14,1,3,1,9,2,2,2,2,3,2,17490,17521,17569,16611,15075,14587,3610,3439,5847,0,1976,2030,-1
30,1,1,1,11,1,1,1,1,2,2,2285,1462,1724,6023,6035,5445,1280,1694,5957,1232,0,3773,-1
9,1,2,1,22,4,1,4,1,2,1,563,918,628,901,641,981,565,0,692,0,738,0,1
17,1,3,2,23,3,1,1,1,1,0,306,2785,1838,3053,384,414,3306,1892,3784,0,0,0,1
19,1,2,1,25,2,2,2,2,2,2,19700,18504,18223,18121,16694,16687,5022,3695,5736,3611,5145,3576,-1
14,1,2,1,19,1,1,1,1,1,2,864,4416,628,629,929,679,5177,279,344,737,0,352,1
20,1,1,1,16,2,2,2,2,3,3,11386,11741,12009,12691,12778,12790,2509,1283,2513,1492,1795,0,-1
51,1,2,1,22,2,2,0,1,2,2,14093,347,364,18247,18044,17804,0,0,7380,3215,3305,3165,-1
30,1,1,1,17,1,1,1,1,1,2,2175,2524,2097,2097,3208,2087,2918,2317,2433,3812,0,2935,-1
18,1,2,2,8,2,2,2,2,2,2,20070,19713,19481,19102,18678,18381,4259,4608,3734,3611,3576,3444,-1
37,1,3,1,23,1,1,1,1,1,1,2171,1620,1741,1782,4749,624,1542,1730,2115,4979,293,287,-1
9,1,2,1,11,2,2,2,2,2,2,15500,14388,12488,11969,10233,10376,2020,1655,2157,1136,1224,1119,-1
15,1,2,1,23,0,0,0,0,0,0,306,347,364,377,384,414,0,0,0,0,0,0,-1
51,1,1,1,9,2,2,2,2,2,2,21566,20201,18598,15837,14738,14247,5629,4638,3302,3649,3632,2863,-1
8,1,2,2,8,2,2,2,2,2,2,9055,9185,9377,9991,10166,10279,1408,1185,1610,1136,1184,2652,-1
0,1,3,2,25,3,4,1,4,2,2,2955,456,2458,2361,2496,3328,0,2842,0,274,2015,1797,1
18,1,1,1,25,1,1,1,1,1,1,4928,6500,6026,5455,4825,11330,6556,6239,5714,4997,6318,6064,-1
15,1,5,2,15,2,2,2,2,2,2,19853,19561,16479,18087,15034,7457,4295,6071,7214,2530,1795,3104,-1
8,1,1,1,23,1,1,1,1,1,1,6396,2575,5272,711,725,3542,2994,5788,444,464,4101,1331,-1
6,1,2,1,9,3,4,2,2,3,3,6244,5983,6537,7309,7111,7750,0,2463,2065,0,1795,0,1
24,1,1,1,14,1,1,1,1,1,1,554,611,620,620,384,670,290,271,334,0,350,704,-1
5,1,3,1,14,1,1,2,2,2,2,5243,11392,10919,9384,7220,3790,7382,1282,1079,0,0,2876,-1
23,1,1,2,12,2,2,2,2,2,2,7925,8393,8575,8374,9166,11894,3036,2907,3003,3216,5630,3972,-1
4,1,2,2,12,2,2,2,2,2,2,10897,10993,11265,11745,11817,12175,1259,1655,1809,1245,3418,0,-1
25,1,2,1,12,5,4,4,0,0,0,1968,1991,364,377,384,414,0,0,0,0,0,0,1
5,1,2,1,11,3,4,4,4,2,2,13815,13364,13625,13407,9868,9798,0,3594,0,1136,1139,1296,-1
12,1,3,1,18,4,4,4,4,5,4,13376,13814,14038,14623,14411,14131,2876,2833,4294,332,0,1883,1
5,1,3,2,20,4,4,4,4,3,3,8716,8839,9032,9424,9514,9507,1388,1283,1079,1043,949,0,1
6,1,2,1,17,2,2,2,2,2,2,14233,12738,13115,13350,10478,9795,1422,1635,1311,934,924,1798,-1
16,1,3,2,14,2,2,2,2,2,2,17452,17033,16467,16430,15991,15667,2854,2911,2558,2530,1991,1956,-1
5,1,2,1,22,2,2,2,2,0,0,7376,4709,4899,377,384,414,1193,699,0,0,0,0,1
41,1,1,1,27,1,4,4,0,1,2,1619,1365,4223,143,2394,632,0,5114,406,3581,284,3506,-1
5,1,2,3,18,2,2,2,2,2,2,13258,13309,12621,12956,13698,13323,4259,3695,3734,4629,3105,3104,-1
10,1,3,2,10,2,1,1,2,1,1,6738,714,1850,1565,698,739,383,1909,1581,434,432,426,-1
10,1,2,2,13,2,2,2,2,2,2,8544,8586,8808,9145,9183,9199,1067,1502,1415,946,949,539,-1
37,1,1,2,14,1,2,2,1,2,2,1388,3690,2586,7242,8570,414,4259,2463,6318,3814,0,0,-1
3,1,3,2,20,2,2,2,2,2,2,5709,5689,5486,5692,3991,3797,1179,992,885,140,127,724,-1
5,1,2,1,11,2,2,2,2,2,2,11138,11196,5065,4218,1987,414,1193,1518,885,0,0,0,-1
8,1,2,1,7,4,2,2,2,2,2,13941,13445,8525,8714,4402,3884,1821,1387,1279,4,21,195,1
15,1,2,2,7,1,1,1,1,1,2,515,567,576,577,828,629,246,228,283,613,0,291,-1
0,1,3,1,12,4,4,4,2,2,2,4291,4949,4747,4746,4950,5313,2111,0,1079,464,1307,1,-1
20,1,2,1,14,2,2,2,2,2,2,2640,4159,6161,4094,5074,6683,3207,4710,1809,2043,4026,1382,-1
3,1,2,2,21,1,1,4,1,1,1,879,1516,961,629,641,679,1362,0,344,362,360,0,-1
22,1,1,1,16,2,2,2,2,2,2,20092,19942,19909,19797,19483,19240,4259,4732,4737,4062,4212,4349,-1
18,1,1,2,7,2,2,2,2,2,2,20340,20212,20130,20019,19683,19388,4886,4608,4651,4062,3652,4983,-1
22,1,1,2,9,2,2,2,2,2,2,21295,20463,20262,14943,14827,14677,4696,4794,2120,1821,1867,2169,-1
22,1,1,2,8,0,0,0,1,1,1,306,934,364,3227,2610,6457,579,0,4009,3030,5681,3200,-1
40,1,2,2,12,2,2,2,2,2,2,12506,19658,19631,17593,15463,15374,7802,4190,3065,2361,2729,2207,-1
36,1,2,1,15,3,0,0,0,1,2,306,347,364,377,5439,5494,0,0,0,5304,213,2004,-1
57,1,2,1,24,2,2,2,2,2,2,22490,22155,21857,21439,20851,20470,6179,6146,6006,5309,5373,5266,1
24,1,1,1,16,2,2,2,2,2,2,20650,20457,21806,20096,19691,19334,5022,5357,5789,4122,4203,4175,1
42,1,2,1,22,2,2,2,2,2,2,3990,4113,4425,4797,4756,4507,831,1655,1987,286,464,325,-1
9,1,2,2,15,3,0,0,0,0,0,306,347,364,377,384,414,0,0,0,0,0,2832,1
3,1,1,2,10,2,2,2,4,2,2,9968,9880,10342,10316,10541,10125,1485,2908,0,1401,1397,2721,-1
4,1,2,1,12,3,4,4,4,3,3,8843,8960,9194,9552,9655,9408,1291,1475,983,946,0,2030,1
6,1,2,2,25,2,2,2,2,2,2,11590,11619,12017,8519,10814,5835,1550,2465,1234,5025,440,447,-1
40,1,2,1,20,2,2,2,2,2,2,21477,21191,20952,20649,20239,19854,4805,4794,4663,4431,4435,4349,-1
13,1,2,1,14,2,2,2,2,2,2,16621,17353,15411,15550,14187,14473,7160,2833,2579,2530,5027,2832,-1
9,1,2,2,11,5,4,4,4,2,2,9682,9875,10116,10217,10842,10952,1485,1185,0,1821,1521,928,1
30,1,2,1,15,2,2,2,2,2,2,19922,19454,19351,17856,14374,14308,4581,4108,3734,1976,1966,2235,-1
22,1,1,1,12,2,2,2,2,2,2,21291,21129,20954,20332,19809,19310,6820,5454,4934,4629,4357,4983,-1
2,1,1,2,12,2,2,5,5,3,3,5538,6710,6712,6634,6520,6754,3755,699,0,0,1307,0,-1
14,1,3,1,14,2,2,2,2,2,2,18850,19107,17156,16811,16603,16481,6297,3695,2579,3131,3105,4983,-1
15,1,6,1,26,2,2,2,2,2,2,17228,17192,17212,17243,17000,16777,3529,3297,3351,2730,2790,2790,-1
12,1,3,1,23,2,2,2,2,2,2,7021,7358,7778,7731,7551,8540,1674,1655,1809,946,2512,1797,-1
20,1,2,1,16,3,4,2,2,2,2,4335,4123,4624,4942,5686,5962,0,1655,1036,2180,1198,0,-1
2,1,2,1,19,2,2,2,2,2,2,2887,3218,3655,3699,3370,3516,1193,1655,917,143,949,0,1
11,1,2,1,20,4,4,4,4,3,3,8725,9200,9075,10330,10104,10600,2650,0,3348,0,2044,0,1
29,1,2,2,13,2,2,2,2,2,2,22265,21954,21684,21279,20811,20424,6010,5911,5727,5230,5239,5315,-1
